51385729455,gfa,66,71
51385751319,edb,167,154
51385871180,cgg,189,269
51385871320,fea,140,149
51385890819,bca,92,54
51385904760,eaf,138,87
51385914943,gea,69,20
51385926663,cef,133,681
51385937708,dad,25,167
51385946895,gbc,175,22
51385959175,dcc,175,94
51386021441,cfb,280,220
51386033117,ddb,170,83
51386034083,cgf,266,266
51386039120,cbc,170,356
51386042188,aea,181,84
51386047389,dgg,55,72
51386062631,ecb,181,13
51386072701,bgc,90,5
51386111748,eba,229,84
51386119564,fcd,238,41
51386194893,ddd,269,133
51386208433,gec,28,147
51386209094,bea,237,27
51386246388,ada,235,105
51386258049,bcb,214,9
51386267114,geb,4,5
51386286982,acf,107,138
51386326346,cbc,32,366
51386351799,cgg,55,312
51386355808,ade,177,9
51386372918,aef,286,49
51386416930,ddf,178,27
51386436366,cdb,207,342
51386454048,gga,279,204
51386459561,ffc,208,117
51386472453,bea,153,25
51386494011,gdb,53,186
51386499498,edf,72,85
51386511896,aba,4,210
51386534014,eeb,158,168
51386572858,bfb,35,73
51386584098,cge,246,5
51386587176,aee,203,87
51386602319,aed,141,36
51386603956,dde,284,124
51386639851,bec,130,25
51386640056,agc,133,6
51386641454,fef,206,171
51386651329,gee,156,38
51386656430,cbg,269,5
51386660808,gba,13,87
51386682702,aec,282,5
51386698041,cac,11,62
51386701766,cdf,66,5
51386703451,dbb,87,5
51386705960,afb,182,296
51386715226,gcb,106,370
51386722423,eea,115,27
51386727760,baf,183,172
51386734240,ceg,215,162
51386743997,gcc,34,377
51386748637,cad,267,129
51386752047,gbd,10,105
51386758312,efb,114,201
51386777344,agb,94,118
51386781483,dcf,222,83
51386794626,fdd,209,258
51386826818,efc,219,99
51386835534,aab,36,388
51386835800,dda,287,35
51386849616,cba,134,25
51386851703,ccd,278,139
51386860740,ebf,273,118
51386861234,aac,210,75
51386861779,abb,151,8
51386873900,cee,148,138
51386883123,bcb,157,9
51386899680,bcb,229,9
51386941164,ded,248,200
51386960425,bab,247,24
51387027737,fca,62,147
51387048965,adc,13,62
51387052770,gce,80,203
51387071806,ceg,123,176
51387078060,add,52,113
51387091210,bbg,109,96
51387104985,bbb,30,77
51387119100,eed,212,142
51387139516,ccc,184,5
51387144799,gec,6,163
51387149996,gca,289,5
51387159647,cgc,202,94
51387163336,aad,86,166
51387190641,fdd,159,263
51387205747,fgf,92,71
51387212504,bee,176,119
51387215124,dae,130,163
51387221258,caa,41,349
51387231267,ddg,94,150
51387233375,ffg,290,5
51387241938,ecc,77,214
51387286288,cfa,101,140
51387304212,fga,66,5
51387324788,bgd,52,150
51387329498,gea,43,20
51387344889,eda,126,116
51387366811,cbb,21,140
51387398918,ege,10,206
51387427198,cag,88,94
51387431736,cbd,21,106
51387431816,eab,160,124
51387439684,gbg,199,125
51387443217,dgc,8,48
51387443769,deb,15,81
51387462715,bea,64,25
51387484703,cge,279,5
51387528204,aae,52,192
51387528289,ffc,116,108
51387532691,fge,111,137
51387534141,acc,200,175
51387535578,bbd,118,210
51387583337,gga,185,234
51387599006,gfe,101,117
51387614721,ecd,293,95
51387632072,ebd,287,14
51387633225,efe,206,72
51387667635,edb,170,135
51387694669,eab,233,119
51387704578,bba,299,37
51387727103,fcf,101,8
51387732301,bcg,53,140
51387733802,abc,91,227
51387742096,cba,228,26
51387760617,cfg,292,70
51387788469,gfb,74,283
51387813369,abf,60,64
51387819826,cab,180,109
51387835315,ceb,29,118
51387839877,ebg,247,107
51387843345,fdc,157,143
51387848418,ced,77,78
51387857303,def,98,300
51387872202,agf,212,218
51387881918,dfg,216,87
51387898874,bfe,267,10
51387943084,cga,1,185
51387943606,bgb,147,28
51387955653,ecf,117,5
51387956010,egb,142,100
51388031729,aba,128,218
51388059712,fee,25,224
51388061670,gbb,251,24
51388072687,fff,253,80
51388074175,ebe,121,5
51388082117,gcd,58,18
51388096782,aec,126,5
51388129303,gcf,113,233
51388133273,egf,188,5
51388143266,gae,259,600
51388156066,cda,177,193
51388159392,dga,64,263
51388173954,dca,46,259
51388189925,aeb,135,141
51388227834,fab,196,5
51388238144,ade,270,10
51388243937,dba,277,186
51388268290,aca,82,30
51388268944,edd,52,114
51388285756,dfe,111,5
51388321701,dea,97,96
51388327094,cge,217,5
51388339068,fbc,173,110
51388349247,fad,12,115
51388355663,ggd,185,358
51388358477,ffd,67,52
51388368800,bfc,13,120
51388372134,bdd,239,5
51388388596,eef,216,256
51388390576,bge,100,68
51388412380,fdf,162,22
51388447610,acb,124,30
51388457097,aaa,94,84
51388475308,efg,91,151
51388480077,bfc,14,139
51388514068,aaf,196,176
51388535524,ggc,20,305
51388572511,geb,252,5
51388575812,cdf,107,5
51388604567,fgd,254,128
51388604977,cdg,77,53
51388617439,ggg,89,48
51388619392,bcc,161,208
51388627759,bca,106,57
51388673744,edg,113,359
51388680190,gfc,147,223
51388700484,cfc,155,80
51388714022,eec,76,5
51388728751,fgc,180,8
51388752406,afd,50,215
51388759720,cff,59,172
51388767009,ccd,84,133
51388769090,ged,195,110
51388783673,ceg,268,168
51388797430,gbg,223,105
51388799095,fcc,151,8
51388800266,egf,296,5
51388815659,daf,166,27
51388870864,eda,205,120
51388881961,geg,21,360
51388888769,ede,287,67
51388908959,ffb,268,52
51388910901,cde,19,5
51388911180,fbd,3,86
51388930819,daa,37,433
51388937981,fac,144,54
51388938803,cbf,129,398
51388955411,ecb,184,12
51388988437,ead,259,179
51388990023,ece,17,166
51389023717,fgd,281,111
51389025444,efe,228,67
51389052643,ccf,185,170
51389063689,afc,44,201
51389078711,ebd,287,12
51389086636,ggb,8,149
51389092167,afc,260,207
51389102982,fce,21,80
51389109852,bfa,40,155
51389110048,baa,135,31
51389115919,ebe,37,5
51389145273,cea,198,345
51389206972,gcf,205,216
51389222993,cdd,285,80
51389226225,age,112,147
51389247677,ddf,13,29
51389258580,ddd,247,135
51389270685,egc,39,75
51389276213,fbf,162,67
51389323856,ffa,174,293
51389369857,ggd,59,325
51389373280,bbg,267,79
51389377681,dee,4,121
51389389003,cca,273,101
51389393647,bbb,193,63
51389408279,feb,207,74
51389418404,deb,156,93
51389418475,ded,227,238
51389444072,fda,273,110
51389464158,aeb,253,159
51389465796,ffa,202,334
51389484243,gda,102,78
51389490063,aag,75,239
51389490911,gac,97,5
51389497449,bec,238,28
51389503782,cgf,112,218
51389518534,eaa,219,26
51389527615,fbg,182,100
51389537591,gbd,273,91
51389551839,gcg,139,210
51389556834,bdb,84,32
51389557214,afg,168,166
51389613319,cgb,88,14
51389633744,fdb,261,11
51389659955,acd,165,132
51389665289,caa,111,279
51389670681,dgg,187,85
51389671326,edb,110,118
51389673809,acg,298,8
51389675305,bgb,10,31
51389685531,bdb,63,32
51389700900,ged,159,100
51389712039,efb,109,190
51389720351,bbd,207,205
51389724587,ddc,221,203
51389727590,bec,271,24
51389749434,bae,280,286
51389760234,dfc,275,38
51389790900,dbe,110,268
51389835979,fde,225,252
51389863158,dbb,47,5
51389873081,adg,50,141
51389875001,adb,81,32
51389880842,gge,267,12
51389962830,bae,34,228
51390085344,gbe,147,289
51390087503,dgd,100,69
51390089854,aeg,227,96
51390148868,dfe,221,5
51390153930,fab,124,5
51390159746,gee,268,36
51390206933,dfb,5,204
51390212691,gef,211,82
51390229277,cfd,105,153
51390253624,gbg,203,105
51390253698,gae,291,546
51390258360,dca,88,220
51390266841,eag,42,257
51390287174,abe,165,332
51390325887,adf,201,40
51390334032,dfg,115,80
51390381052,cgf,27,176
51390381805,cbf,236,346
51390393237,aff,260,12
51390397800,afb,257,343
51390417114,eea,174,30
51390440611,dfa,118,228
51390474661,bbc,259,133
51390497615,eeb,97,159
51390506496,cab,267,106
51390511440,faa,229,7
51390513265,eeg,248,27
51390531330,bad,182,211
51390542478,fab,42,5
51390568692,bdc,55,196
51390572988,bbd,214,184
51390590696,bea,6,22
51390595181,egd,180,135
51390599020,abb,206,6
51390612228,abe,134,338
51390620069,dcd,246,235
51390628813,cad,194,147
51390628901,fga,56,5
51390635175,cef,51,572
51390635817,cbe,77,361
51390635829,efe,263,75
51390662389,baa,144,33
51390685855,fec,123,221
51390709600,eba,180,83
51390730535,agc,286,6
51390740989,gdf,156,92
51390750239,acb,143,24
51390752395,aaf,51,204
51390753133,bad,174,227
51390753423,fae,191,120
51390795161,bab,266,23
51390797886,dbb,55,5
51390799375,efe,18,71
51390817061,ged,1,113
51390825974,edc,109,51
51390826705,bac,252,246
51390831030,deg,59,49
51390862756,gbc,181,18
51390877344,gdc,298,129
51390895200,fff,214,71
51390935240,cdd,102,88
51390938281,ced,44,90
51390943666,ebe,164,5
51390999645,cca,284,101
51391021187,adg,171,160
51391038211,bce,231,273
51391082945,ffd,86,49
51391088568,cce,34,326
51391095823,bbc,242,135
51391144480,ddg,203,129
51391147452,efc,275,117
51391156910,caf,3,108
51391196733,bgf,95,145
51391213770,bdf,77,122
51391253428,cac,149,62
51391257452,agg,117,27
51391260061,bce,192,270
51391264777,gac,97,5
51391279165,dce,211,109
51391288459,bde,220,88
51391315215,ecg,11,238
51391319045,ddd,291,129
51391347500,dbd,132,116
51391352822,bfc,247,126
51391356803,ffe,54,76
51391373934,dbc,288,93
51391400929,ace,191,88
51391400971,fca,272,154
51391412635,aee,8,74
51391416019,dad,33,173
51391432520,fea,251,174
51391449622,fag,9,85
51391455380,bbb,221,59
51391476891,bfd,104,82
51391483281,dac,88,163
51391494862,gaa,269,161
51391550678,bac,210,263
51391558126,gff,19,213
51391568821,fag,48,72
51391572028,afd,254,245
51391578747,cba,155,30
51391585426,dgf,271,174
51391585736,cge,271,5
51391605960,ead,260,211
51391661703,ecd,286,89
51391681130,cdc,27,115
51391682591,edd,189,110
51391701209,geg,70,331
51391719837,eac,39,108
51391735307,beg,148,577
51391738159,bga,127,34
51391748734,eca,163,38
51391757103,agd,18,100
51391785683,gbf,255,46
51391786417,gef,221,97
51391788723,baf,276,204
51391811965,cac,96,66
51391817012,ebc,222,68
51391817195,dda,142,31
51391838126,eab,265,115
51391846153,bcf,49,232
51391871826,eff,56,91
51391878553,bae,68,184
51391883989,ddb,236,78
51391893350,gfg,165,5
51391898650,cae,291,210
51391910042,fcd,228,43
51391918063,ebf,224,109
51391932121,dde,209,116
51391936494,abg,242,60
51391961107,dfg,150,69
51391984354,ggc,9,308
51392000831,cge,231,5
51392012910,gab,137,10
51392019065,fgd,291,123
51392022785,bbf,143,314
51392050213,egf,33,5
51392081634,aga,185,12
51392087845,dfd,44,50
51392089322,aba,9,257
51392103415,dbg,158,5
51392105529,bag,221,10
51392143334,fcc,91,8
51392157910,cgd,244,176
51392168793,eec,85,5
51392184446,ffd,232,51
51392197722,gce,123,178
51392235975,fee,53,179
51392239623,gad,108,120
51392249115,efd,204,203
51392250240,bce,118,245
51392274426,bgf,135,129
51392294730,fcg,178,57
51392296412,fbd,235,73
51392306775,eaf,244,100
51392321558,ebd,287,13
51392345133,gec,128,143
51392350758,bgg,24,370
51392378374,gag,55,49
51392413764,cdf,59,5
51392428337,gea,86,18
51392453561,afa,123,7
51392462576,ggf,253,295
51392471923,aef,126,41
51392472212,bef,117,104
51392479733,dec,21,221
51392508814,fga,248,5
51392511946,eca,185,41
51392516282,dge,93,5
51392532917,gde,172,67
51392548837,deg,103,48
51392559802,bdd,69,5
51392560696,fdc,30,160
51392573618,bbg,86,78
51392604914,cgf,125,202
51392628618,edf,21,75
51392631473,dbf,142,60
51392639374,dgb,20,212
51392657496,cca,86,85
51392662305,bfb,142,71
51392679098,ege,47,245
51392685630,dfg,209,72
51392706841,cgg,187,305
51392713508,bef,137,85
51392729901,gee,292,30
51392741345,dag,149,306
51392746859,cag,277,99
51392748021,gfc,261,182
51392751239,bff,261,35
51392755293,agb,237,133
51392761957,ffe,60,88
51392764480,afe,180,333
51392767159,fgg,195,95
51392774624,egg,165,45
51392783323,aag,137,246
51392795337,bdd,101,5
51392802094,bda,138,143
51392805217,cbg,51,5
51392832517,ccc,283,5
51392856240,ged,261,94
51392862386,afc,164,204
51392909137,bee,115,134
51392916043,acc,102,171
51392923600,dac,150,179
51392927974,ggg,219,52
51392949500,dcb,250,61
51392964250,cbb,200,158
51392973899,gfd,220,364
51392980155,daf,19,32
51392984165,cda,116,179
51392992615,fba,229,281
51393000112,efa,36,66
51393015323,beb,83,99
51393016285,gfe,53,119
51393029141,ebb,271,18
51393043929,eae,144,280
51393049419,adc,227,68
51393054776,gcb,220,307
51393060243,dag,101,306
51393071459,bab,191,18
51393072994,eee,31,265
51393093774,fbe,23,5
51393103583,efd,63,237
51393119346,dde,221,138
51393132923,bgd,176,121
51393136012,fae,171,110
51393156567,gcd,48,17
51393170473,cga,271,196
51393173796,efb,64,163
51393188071,ede,133,79
51393193010,gcf,151,174
51393194535,dge,21,5
51393203384,agg,48,21
51393236327,bfc,75,139
51393240261,fed,201,154
51393241777,cfg,219,70
51393243761,fgc,134,8
51393245370,ccg,62,73
51393252297,gba,100,73
51393253079,agf,265,213
51393256541,aff,197,12
51393348972,cce,253,283
51393368353,aec,283,5
51393368522,dcb,161,49
51393373611,bad,243,222
51393387074,caa,191,262
51393400459,cfe,200,25
51393426810,gdd,296,256
51393428352,faf,58,173
51393429061,ccb,160,459
51393466285,fdd,40,289
51393469855,aga,131,9
51393502326,eba,53,81
51393508121,ccd,152,130
51393514459,cgd,189,209
51393526218,aaa,203,84
51393535359,bbe,241,22
51393556575,fce,34,66
51393556791,cbd,290,110
51393569080,dcc,159,78
51393612285,bbc,131,110
51393612292,aaa,221,90
51393636427,agd,286,112
51393639632,aaa,60,85
51393665841,egd,125,124
51393686514,dab,46,56
51393707444,ffc,267,96
51393711883,bec,57,27
51393772379,fdg,83,130
51393773966,gdg,238,285
51393776052,gfb,108,285
51393796383,cgf,288,212
51393800194,eff,174,76
51393810757,abg,43,55
51393818311,bbb,299,66
51393865489,efc,88,95
51393887542,fbb,3,28
51393894584,gae,30,562
51393899076,cgg,98,262
51393911988,gbb,175,27
51393953578,fgb,192,242
51393961511,ada,153,86
51393983612,fdf,250,22
51394024245,abd,95,5
51394029644,bdg,264,380
51394046160,ccb,15,468
51394081764,gdb,11,217
51394082615,fcb,10,220
51394105834,dce,47,110
51394121734,gge,60,12
51394156408,eec,43,5
51394157009,dgd,36,58
51394175663,gcg,165,174
51394194291,efe,137,75
51394194922,ace,19,75
51394203189,eed,155,167
51394264773,bfe,213,11
51394277787,fcd,223,46
51394315793,cde,90,5
51394336176,aab,80,461
51394365370,bdf,190,118
51394379626,cgb,1,13
51394381908,bbc,249,100
51394394316,feb,38,65
51394394757,eca,298,48
51394429218,bcd,240,251
51394437357,dea,184,90
51394454741,dfg,94,81
51394478244,bgf,144,139
51394507451,gbd,197,89
51394516361,ded,83,268
51394516995,dce,165,129
51394517151,ffb,8,50
51394537908,dec,48,258
51394578446,fbc,11,122
51394583925,ebe,116,5
51394654356,bed,51,50
51394700572,cef,238,526
51394702401,bca,265,64
51394706405,gaf,17,371
51394714038,edg,15,394
51394758018,ace,262,71
51394763696,bdc,238,194
51394769960,cee,11,128
51394771334,aca,126,29
51394798466,bce,254,225
51394811735,deb,298,93
51394841980,gad,185,109
51394845353,fcf,260,7
51394922670,dcf,276,73
51394937272,agb,177,111
51394947403,bcf,212,264
51394971335,faa,208,6
51394995344,egc,247,74
51394996890,fac,72,60
51394998531,cfb,78,231
51395001538,feg,268,200
51395013858,cdb,294,369
51395016799,dff,25,149
51395070357,cec,101,495
51395082505,cgc,87,78
51395091051,ebb,245,16
51395114710,fdf,95,25
51395123150,abd,249,5
51395125851,fab,129,5
51395138681,bfc,284,151
51395143209,cde,235,5
51395152279,gda,78,74
51395162491,ega,171,61
51395163680,bea,11,25
51395183876,aed,216,39
51395194936,cdg,290,49
51395211727,ddb,13,88
51395216707,gfa,50,77
51395230564,dcg,250,78
51395240688,ggd,231,321
51395256267,gbe,8,303
51395263039,ebd,40,14
51395289173,bfg,43,194
51395305370,fef,290,172
51395337008,gcc,50,410
51395350320,add,187,103
51395361011,ffg,85,5
51395399939,gac,221,5
51395406473,eaa,93,24
51395449139,dde,278,110
51395463189,def,24,338
51395482128,geb,115,5
51395484074,cbc,201,311
51395486783,bbd,27,195
51395488368,bef,48,68
51395501481,efb,101,187
51395520588,gbd,83,85
51395522344,dfb,107,193
51395543485,bfd,34,67
51395556587,dee,44,135
51395562677,bag,74,9
51395573303,cgc,30,70
51395583051,ccf,21,166
51395583971,fba,286,325
51395593953,dbd,225,133
51395630864,dab,25,57
51395647281,cfc,157,68
51395663279,gga,190,252
51395669766,bca,70,62
51395680603,cbg,126,5
51395697740,bcb,58,9
51395704027,eda,185,111
51395706949,bgb,272,26
51395721707,aeb,40,165
51395738037,bfa,258,131
51395757789,aea,263,93
51395770690,gca,270,5
51395811527,bcc,83,191
51395849952,bad,6,244
51395873547,dbd,95,109
51395876347,edf,53,64
51395879880,bfe,117,12
51395880453,dae,269,133
51395886407,gff,173,234
51395889541,cbb,28,151
51395922898,ebg,4,99
51395922957,dfg,136,76
51395927028,fgf,110,64
51395930920,fge,10,123
51395954493,fcg,199,55
51395957590,gba,127,71
51395959049,ccg,8,72
51395972516,eae,275,249
51395988723,cca,36,72
51396008998,edf,294,58
51396010194,dba,166,152
51396032820,bgc,187,5
51396032828,abc,126,213
51396064738,feb,6,62
51396070861,acf,45,142
51396098047,dge,145,5
51396134687,geg,176,264
51396139694,cff,97,194
51396144060,gce,112,204
51396155253,gdc,221,147
51396179814,cbe,57,386
51396180035,cfc,5,61
51396200844,bag,274,9
51396204382,dfc,177,31
51396206040,gad,109,95
51396215549,fag,69,77
51396224614,adg,57,156
51396278452,cda,166,166
51396279767,fca,47,126
51396279989,bgb,285,23
51396297103,aag,219,216
51396302211,fbg,98,94
51396307466,cae,156,178
51396311789,aac,210,87
51396321275,dda,129,31
51396329075,fdb,186,11
51396329719,ced,121,91
51396335743,fab,178,5
51396349802,ecb,233,10
51396368699,ecg,186,216
51396407881,acd,278,113
51396421898,bcc,206,227
51396452166,ead,295,179
51396460159,baf,141,177
51396465251,ffd,139,47
51396469125,gad,93,106
51396472660,dgc,84,50
51396489228,aad,93,166
51396498532,dbg,97,5
51396536885,faf,178,138
51396554916,gdb,145,221
51396566428,bba,49,38
51396570381,bfd,10,69
51396571308,adf,88,36
51396602949,ddc,218,211
51396627027,dbc,144,103
51396654295,ace,47,71
51396664919,gdc,214,171
51396667858,dbb,117,5
51396671890,fda,247,128
51396687830,fcc,266,7
51396717462,dab,153,53
51396739045,dga,150,294
51396745115,baa,135,34
51396786579,cgg,293,259
51396828365,bae,174,193
51396850895,bbb,78,65
51396856994,afd,48,196
51396858287,fbd,105,70
51396860101,ccb,245,393
51396873383,gaa,177,186
51396890813,fae,227,101
51396942258,aee,166,75
51396946989,ggb,199,177
51396974875,ebc,202,76
51397002564,fad,80,102
51397021345,dgg,271,84
51397022104,bcd,140,233
51397023981,dcc,283,68
51397046522,fcc,192,5
51397050047,ecc,299,173
51397063766,eeg,112,27
51397070571,aaf,159,214
51397076450,bge,113,76
51397091311,fdf,162,26
51397100093,cgg,236,246
51397129180,bcg,58,127
51397155492,geb,85,5
51397171416,abf,296,65
51397183914,afg,167,197
51397199722,fbd,109,79
51397206005,beb,92,83
51397207707,eba,268,77
51397213048,cfa,139,166
51397264487,cgb,71,11
51397266644,fff,56,67
51397268149,cea,102,362
51397286191,aab,259,414
51397297111,fbd,174,84
51397334749,cfe,209,21
51397342814,ade,293,8
51397344215,cba,11,29
51397355668,fga,151,5
51397376978,adc,202,63
51397382345,fdg,139,122
51397391948,dae,282,123
51397395905,fae,240,82
51397404145,gcb,216,313
51397437910,cff,148,157
51397449681,aae,166,209
51397453533,eda,50,93
51397459474,cfc,229,56
51397463681,efd,218,215
51397464917,cgb,283,9
51397469830,ddf,97,24
51397474832,cde,228,5
51397506317,dad,53,197
51397508102,eea,296,30
51397518377,abb,194,6
51397519875,egb,179,97
51397550473,adf,207,41
51397567125,ceb,72,127
51397575507,dgd,265,63
51397576671,acb,118,22
51397585840,dee,23,159
51397631397,cge,115,5
51397645073,dbf,153,65
51397658451,edf,121,56
51397667619,ddg,264,125
51397683651,bea,17,28
51397711095,ceg,181,191
51397716319,ecf,280,5
51397747124,cee,70,102
51397752946,ffa,56,394
51397793585,aec,38,5
51397813244,abe,236,283
51397820409,fbe,58,5
51397833559,fgc,115,9
51397837438,bed,43,41
51397848953,fbf,214,67
51397862390,gcd,59,18
51397864641,ddf,283,20
51397880458,ggd,121,256
51397896819,afe,90,299
51397899319,dgb,240,197
51397900003,acf,133,142
51397901257,bcb,176,7
51397905286,edb,73,123
51397909806,efg,132,172
51397913134,ece,36,152
51397914304,eab,264,97
51397922488,gag,198,47
51397942528,ede,285,88
51397950291,cfb,61,184
51397963744,faa,151,5
51398013531,agc,226,5
51398054258,baa,299,33
51398056218,aeg,45,94
51398059012,eef,259,248
51398083544,eee,88,315
51398099787,dbc,198,92
51398101023,afg,67,183
51398130271,fcg,292,47
51398131199,daa,83,398
51398168011,dde,164,112
51398182633,fdb,71,12
51398186499,cbg,228,5
51398220892,aeb,121,145
51398230009,cdc,86,131
51398234457,bgd,277,125
51398250429,acg,179,6
51398278137,fcb,40,250
51398286240,fbc,137,98
51398303631,bac,219,236
51398312902,aga,148,9
51398338502,cda,155,195
51398339418,fgc,151,10
51398340417,gcg,195,144
51398362033,cgc,186,59
51398368809,dfb,275,225
51398379663,aga,94,8
51398392397,adc,108,70
51398399100,ece,269,121
51398400140,dac,128,148
51398403947,abf,158,52
51398404680,ebf,13,105
51398409572,age,184,173
51398409847,ceg,15,171
51398428915,dfg,214,79
51398435803,cff,225,163
51398441331,ade,59,7
51398461231,dcg,123,64
51398466559,bfc,131,128
51398466751,eda,232,100
51398577456,geb,181,5
51398608294,caf,229,116
51398641584,eag,17,249
51398654413,daa,70,457
51398666323,fec,163,214
51398678355,gdf,187,108
51398690795,bbd,28,216
51398706300,dcd,224,216
51398712255,cdf,9,5
51398717334,age,169,183
51398722645,fcc,294,5
51398746113,cbc,89,314
51398747161,dfd,128,47
51398749762,bdb,152,26
51398780228,dff,44,119
51398780609,bfb,74,70
51398818608,cgd,211,196
51398822348,aga,285,9
51398824858,gbc,116,18
51398836124,gee,273,27
51398848713,ddb,203,81
51398850202,eff,291,82
51398877321,agd,294,95
51398897134,deg,217,50
51398902664,dfa,295,262
51398904398,efc,65,109
51398914328,gda,204,77
51398920658,ccc,291,5
51398968006,gad,187,84
51398983680,gda,56,61
51398985281,egc,184,64
51399013499,dfd,285,46
51399018277,acc,16,179
51399020283,fdg,21,122
51399029397,cgd,81,194
51399043248,eaa,23,28
51399060711,afe,276,316
51399063454,abe,83,266
51399071019,dce,8,108
51399086580,bbf,103,326
51399089128,ggf,48,339
51399092767,cbf,192,297
51399099861,cfd,47,156
51399101893,gce,170,177
51399125243,ffe,87,94
51399130957,gdd,269,248
51399139511,gdd,68,218
51399151726,adb,91,35
51399198373,eca,279,54
51399200051,gea,98,14
51399202979,gbc,158,19
51399205843,cbd,241,107
51399249633,add,255,120
51399254682,gef,44,96
51399259673,dgf,94,194
51399259872,fgg,236,78
51399264234,fcc,184,5
51399272350,cce,281,333
51399312138,dfe,283,5
51399344187,fad,233,106
51399385762,fef,57,182
51399386459,bcd,79,277
51399390589,fcb,199,250
51399401526,aag,14,194
51399406336,fee,231,171
51399408462,gbg,132,102
51399419461,bcb,183,7
51399438950,cdf,145,5
51399442380,fde,286,219
51399448389,dbe,288,292
51399453538,agg,299,20
51399457564,edb,169,120
51399466046,bfg,183,192
51399485393,cbg,102,5
51399567392,acb,242,20
51399593266,eff,244,66
51399596765,gga,119,267
51399602104,cab,249,101
51399611494,fdd,254,231
51399630907,fcd,187,36
51399640727,dca,24,215
51399657846,aeg,232,81
51399664806,fdd,150,194
51399706888,fgd,184,145
51399708929,eeb,209,133
51399723494,agc,48,5
51399752030,cef,267,589
51399770554,ece,180,130
51399783153,fga,157,5
51399808222,ccf,232,169
51399889940,bgg,234,329
51399934610,gcg,199,151
51399995639,gbf,204,43
51400013294,afb,169,322
51400066652,fbe,82,5
51400120602,bga,237,34
51400121035,ffd,110,55
51400138592,fdb,56,13
51400156206,ccg,277,73
51400157798,deb,220,103
51400182486,gae,50,528
51400192142,gcc,211,348
51400212530,afc,17,183
51400213947,bbf,107,378
51400248083,eaf,169,90
51400259386,cad,49,173
51400261462,ead,41,161
51400264908,afa,204,6
51400286038,afa,252,5
51400292468,gaf,148,389
51400295072,dbb,125,5
51400299127,fef,178,196
51400339096,gfc,231,198
51400343599,cdg,278,50
51400396399,bef,203,56
51400397376,cfd,60,177
51400428842,fce,146,67
51400468903,aef,270,48
51400471272,bae,138,198
51400495472,gea,32,12
51400495498,bcb,281,7
51400509260,ede,253,95
51400517368,caa,216,238
51400528195,aba,39,272
51400543006,bbe,51,17
51400555627,ada,253,97
51400562623,gbf,245,35
51400574175,ecb,108,10
51400644998,dcc,212,76
51400645652,bbc,276,86
51400650060,bda,190,165
51400676557,gdg,92,333
51400677149,cdd,38,81
51400679619,edc,153,40
51400680228,fed,93,175
51400687478,fgb,65,254
51400713958,gde,81,67
51400721579,fcd,249,39
51400742359,eed,204,173
51400743264,baa,72,28
51400755943,eac,211,126
51400768650,fca,278,133
51400797211,edf,198,59
51400869865,fec,79,190
51400870887,dbd,129,115
51400883851,eed,238,147
51400884115,gab,163,10
51400900444,ffb,51,42
51400909641,acd,229,120
51400923940,bde,148,95
51400946742,dcb,255,43
51400976518,dbf,70,72
51400988056,gca,76,5
51400988516,fgf,94,60
51400996137,aac,195,71
51401007295,fea,144,170
51401018091,beg,138,577
51401023036,aff,139,10
51401046113,bad,284,207
51401081458,adg,5,149
51401083977,fcd,43,41
51401093286,fbb,266,31
51401095105,gbd,46,73
51401098347,ddc,11,236
51401102686,dfb,4,209
51401104344,edb,198,120
51401109791,cbf,233,255
51401141764,cbc,243,320
51401146388,ecd,34,80
51401146693,egf,127,5
51401156589,fba,121,299
51401157734,gba,176,75
51401158396,geg,60,308
51401164970,edg,221,370
51401204235,cfg,283,60
51401225854,agc,157,5
51401230450,dfd,94,37
51401232767,cgc,251,61
51401245358,cac,243,65
51401263454,fae,155,68
51401272175,geg,135,332
51401272323,egg,299,52
51401283916,ddd,25,139
51401288571,gbb,6,23
51401306683,edd,193,102
51401308806,ebg,119,110
51401326566,gce,219,182
51401328741,cgg,69,238
51401330542,aag,90,172
51401340110,ffb,149,36
51401348328,dgf,176,162
51401348367,fff,42,66
51401352265,eaa,299,29
51401367913,abg,167,55
51401370802,acc,6,148
51401381395,fdc,264,177
51401381952,ffa,114,386
51401383096,ega,78,70
51401388220,ddc,187,240
51401421883,ccf,123,177
51401425353,cdg,26,42
51401427742,gdb,17,223
51401439387,fad,50,84
51401458111,faa,111,5
51401462055,gff,27,266
51401468555,fea,182,198
51401470754,edc,121,33
51401491998,abe,1,279
51401494694,ecc,164,200
51401508928,cdd,133,87
51401521693,gfg,290,5
51401525162,ebe,43,5
51401542326,bgc,104,5
51401545885,acf,269,167
51401554934,dda,80,28
51401559816,gdf,103,93
51401562002,gcf,101,144
51401566507,ege,114,264
51401593447,cde,125,5
51401602191,bee,93,155
51401604167,bdg,154,406
51401630454,cfe,8,19
51401657647,cfg,293,49
51401658940,cfa,19,194
51401683841,daf,117,31
51401685943,dag,65,330
51401687289,cag,287,81
51401691948,bdd,8,5
51401693750,cdg,73,34
51401695704,ecc,12,174
51401695881,agb,144,104
51401697427,acg,80,5
51401701769,ccd,241,111
51401720081,ggc,154,317
51401724338,cfb,67,211
51401733765,fgc,227,11
51401749615,ece,115,153
51401752505,bge,160,90
51401773316,aea,260,74
51401781599,bfg,31,207
51401796807,acd,64,136
51401807693,agf,115,221
51401808209,fdf,256,29
